DateTime,SPX_Position,SPX_Return,rf_daily
2013-04-18,1,-0.006701003439812503,1.98363308512306e-06
2013-04-19,1,0.008847902373522398,1.98363308512306e-06
2013-04-22,1,0.004661629963028435,1.98363308512306e-06
2013-04-23,1,0.01041921875000007,1.98363308512306e-06
2013-04-24,1,6.340190171760796e-06,2.380241213684187e-06
2013-04-25,1,0.004034732269384333,1.98363308512306e-06
2013-04-26,1,-0.001842113024773551,1.98363308512306e-06
2013-04-29,1,0.007186011722218444,1.98363308512306e-06
2013-04-30,1,0.002484899676771457,1.98363308512306e-06
2013-05-01,1,-0.009307883608932421,2.380241213684187e-06
2013-05-02,1,0.009407983261395803,1.98363308512306e-06
2013-05-03,1,0.01053466689518068,1.98363308512306e-06
2013-05-06,1,0.001907778626906165,1.586985470813929e-06
2013-05-07,1,0.005230269513137653,1.586985470813929e-06
2013-05-08,1,0.004139081299929126,1.586985470813929e-06
2013-05-09,1,-0.003687103906423905,1.586985470813929e-06
2013-05-10,1,0.004321655306021688,1.586985470813929e-06
2013-05-13,1,4.288936859220271e-05,1.98363308512306e-06
2013-05-14,1,0.01014215347997149,1.98363308512306e-06
2013-05-15,1,0.005114136269715575,1.586985470813929e-06
2013-05-16,1,-0.005009741163373271,1.190298363207276e-06
2013-05-17,1,0.0103000965190283,1.586985470813929e-06
2013-05-20,1,-0.000707617924973758,1.98363308512306e-06
2013-05-21,1,0.001722386289245703,1.586985470813929e-06
2013-05-22,1,-0.008273657594813577,1.586985470813929e-06
2013-05-23,1,-0.002923832356719447,1.98363308512306e-06
2013-05-24,1,-0.0005513654411682944,1.586985470813929e-06
2013-05-28,1,0.006340981548630609,1.98363308512306e-06
2013-05-29,1,-0.007047981897774891,1.98363308512306e-06
2013-05-30,1,0.003670344391935476,1.586985470813929e-06
2013-05-31,1,-0.01430724152797425,1.586985470813929e-06
2013-06-03,1,0.005935988427895111,1.98363308512306e-06
2013-06-04,1,-0.005510807488524838,1.586985470813929e-06
2013-06-05,1,-0.01377973274250399,1.98363308512306e-06
2013-06-06,1,0.008490293972531093,1.98363308512306e-06
2013-06-07,1,0.01283154122942376,1.586985470813929e-06
2013-06-10,1,-0.0003468134499438058,1.98363308512306e-06
2013-06-11,1,-0.01015336716724036,1.98363308512306e-06
2013-06-12,1,-0.008369555515669203,1.98363308512306e-06
2013-06-13,0,0.01478429137719606,1.98363308512306e-06
2013-06-14,1,-0.005885016114435926,1.98363308512306e-06
2013-06-17,1,0.007567364431436019,1.98363308512306e-06
2013-06-18,1,0.007791157767295331,1.98363308512306e-06
2013-06-19,1,-0.01385147448629209,1.98363308512306e-06
2013-06-20,1,-0.02501035094286341,1.98363308512306e-06
2013-06-21,1,0.00266977657655576,1.98363308512306e-06
2013-06-24,1,-0.01214501562913639,2.380241213684187e-06
2013-06-25,1,0.00949727212122431,2.380241213684187e-06
2013-06-26,1,0.009590486444071455,2.380241213684187e-06
2013-06-27,1,0.006199831185025984,2.380241213684187e-06
2013-06-28,1,-0.004289562412875814,1.586985470813929e-06
2013-07-01,1,0.005403747467634501,1.586985470813929e-06
2013-07-02,1,-0.0005449081736373929,1.190298363207276e-06
2013-07-03,1,0.0008240472350893313,1.98363308512306e-06
2013-07-05,1,0.01020173214234021,1.586985470813929e-06
2013-07-08,1,0.005251546496476633,1.98363308512306e-06
2013-07-09,1,0.007229670722828319,1.586985470813929e-06
2013-07-10,1,0.0001815924505419453,1.586985470813929e-06
2013-07-11,1,0.01355424990635767,1.586985470813929e-06
2013-07-12,1,0.003086483632862347,1.586985470813929e-06
2013-07-15,1,0.001374879432867404,1.586985470813929e-06
2013-07-16,1,-0.003708760911961373,1.190298363207276e-06
2013-07-17,1,0.00277404721640595,1.190298363207276e-06
2013-07-18,1,0.005032964742594626,1.190298363207276e-06
2013-07-19,1,0.001610050321117162,1.190298363207276e-06
2013-07-22,1,0.002033026343782662,1.586985470813929e-06
2013-07-23,1,-0.001851936913048524,7.935717540874521e-07
2013-07-24,1,-0.003811221518893126,1.190298363207276e-06
2013-07-25,1,0.002556472201586724,7.935717540874521e-07
2013-07-26,1,0.0008282942843140795,1.190298363207276e-06
2013-07-29,1,-0.003736037754950683,1.190298363207276e-06
2013-07-30,1,0.0003738169374778444,1.586985470813929e-06
2013-07-31,1,-0.0001364092114157778,1.586985470813929e-06
2013-08-01,1,0.01254056989753449,1.586985470813929e-06
2013-08-02,1,0.001640458169710701,1.586985470813929e-06
2013-08-05,1,-0.001479834840549477,1.98363308512306e-06
2013-08-06,1,-0.005723033522392118,1.586985470813929e-06
2013-08-07,1,-0.003805864929911196,1.98363308512306e-06
2013-08-08,1,0.003885449938943353,1.98363308512306e-06
2013-08-09,1,-0.003569960525699134,1.98363308512306e-06
2013-08-12,1,-0.001152920736139817,2.380241213684187e-06
2013-08-13,1,0.002776056134700555,2.380241213684187e-06
2013-08-14,1,-0.005176618120080079,1.98363308512306e-06
2013-08-15,1,-0.01428160138019852,1.98363308512306e-06
2013-08-16,1,-0.003304595389128528,1.98363308512306e-06
2013-08-19,1,-0.005900302398331059,2.380241213684187e-06
2013-08-20,1,0.00382119531990921,1.586985470813929e-06
2013-08-21,1,-0.005779602928505767,1.586985470813929e-06
2013-08-22,1,0.008619376484360286,1.190298363207276e-06
2013-08-23,1,0.003947010921615535,1.190298363207276e-06
2013-08-26,1,-0.00403965777164117,1.586985470813929e-06
2013-08-27,1,-0.01587419474104024,1.98363308512306e-06
2013-08-28,1,0.002747645185721348,1.190298363207276e-06
2013-08-29,1,0.001963401602796067,7.935717540874521e-07
2013-08-30,1,-0.003174318356880312,1.190298363207276e-06
2013-09-03,1,0.004164221602432239,7.935717540874521e-07
2013-09-04,1,0.008116953209842626,7.935717540874521e-07
2013-09-05,1,0.001209862833721154,7.935717540874521e-07
2013-09-06,1,5.44311411025955e-05,7.935717540874521e-07
2013-09-09,1,0.009992880823750827,7.935717540874521e-07
2013-09-10,1,0.007345789391592916,7.935717540874521e-07
2013-09-11,1,0.003052283373562004,7.935717540874521e-07
2013-09-12,1,-0.003380415314981122,3.968056356828953e-07
2013-09-13,1,0.002714679741101733,3.968056356828953e-07
2013-09-16,1,0.005693153044247889,7.935717540874521e-07
2013-09-17,1,0.004217739327673886,3.968056356828953e-07
2013-09-18,1,0.01217767289630345,3.968056356828953e-07
2013-09-19,1,-0.001842953819684912,3.968056356828953e-07
2013-09-20,1,-0.007216886263626821,3.968056356828953e-07
2013-09-23,1,-0.00471958652681248,7.935717540874521e-07
2013-09-24,1,-0.002597143070893537,7.935717540874521e-07
2013-09-25,1,-0.002739465950486797,7.935717540874521e-07
2013-09-26,1,0.003485425867653102,0.0
2013-09-27,1,-0.004073801130465404,7.935717540874521e-07
2013-09-30,1,-0.006029230779887707,7.935717540874521e-07
2013-10-01,1,0.007998543475556064,7.935717540874521e-07
2013-10-02,1,-0.0006666695473817041,7.935717540874521e-07
2013-10-03,1,-0.008979414583967338,1.190298363207276e-06
2013-10-04,1,0.007053224345153319,1.190298363207276e-06
2013-10-07,1,-0.008506361953748653,1.190298363207276e-06
2013-10-08,1,-0.012332078852068,1.98363308512306e-06
2013-10-09,1,0.0005739063518739318,1.98363308512306e-06
2013-10-10,1,0.02183049604365905,1.98363308512306e-06
2013-10-11,1,0.006286271807078414,3.173339045314805e-06
2013-10-14,1,0.00407472033555889,3.173339045314805e-06
2013-10-15,1,-0.007063723409320599,5.551685702931408e-06
2013-10-16,1,0.01382753239493484,3.966279028766451e-06
2013-10-17,1,0.006743953139704217,1.98363308512306e-06
2013-10-18,1,0.006548755402623119,1.586985470813929e-06
2013-10-21,1,9.173641713267067e-05,1.586985470813929e-06
2013-10-22,1,0.005737513079635992,1.586985470813929e-06
2013-10-23,1,-0.004724557241463034,1.586985470813929e-06
2013-10-24,1,0.003258134764679621,1.190298363207276e-06
2013-10-25,1,0.004394843515521218,1.586985470813929e-06
2013-10-28,1,0.00132969978709796,1.586985470813929e-06
2013-10-29,1,0.005584195028751182,1.586985470813929e-06
2013-10-30,1,-0.004875923596155185,1.586985470813929e-06
2013-10-31,1,-0.003839381224110539,1.586985470813929e-06
2013-11-01,1,0.002903421198790168,1.586985470813929e-06
2013-11-04,1,0.003570558689741876,1.98363308512306e-06
2013-11-05,1,-0.002805587810106869,1.98363308512306e-06
2013-11-06,1,0.004265540341705787,1.98363308512306e-06
2013-11-07,1,-0.01318277197219464,1.98363308512306e-06
2013-11-08,1,0.01342755951674368,2.380241213684187e-06
2013-11-11,1,0.0007229312538987731,2.380241213684187e-06
2013-11-12,1,-0.002370391619945567,3.173339045314805e-06
2013-11-13,1,0.008095344244797742,3.173339045314805e-06
2013-11-14,1,0.004837258763854102,3.173339045314805e-06
2013-11-15,1,0.004222034052096646,3.173339045314805e-06
2013-11-18,1,-0.003698197185726282,3.569828763927418e-06
2013-11-19,1,-0.002042965576816713,3.173339045314805e-06
2013-11-20,1,-0.003635611100220926,3.173339045314805e-06
2013-11-21,1,0.00812856425584818,2.77680986426887e-06
2013-11-22,1,0.004961457973002403,2.77680986426887e-06
2013-11-25,1,-0.001263342097862163,3.173339045314805e-06
2013-11-26,1,0.0001498044550707345,2.77680986426887e-06
2013-11-27,1,0.002485081386076837,2.77680986426887e-06
2013-11-29,1,-0.0007856896412440362,2.380241213684187e-06
2013-12-02,1,-0.002719020284731144,1.98363308512306e-06
2013-12-03,1,-0.003192847977150137,2.380241213684187e-06
2013-12-04,1,-0.001303493183571591,2.380241213684187e-06
2013-12-05,1,-0.004339572538419101,2.380241213684187e-06
2013-12-06,1,0.01123787062077541,2.380241213684187e-06
2013-12-09,1,0.00181710017726755,2.77680986426887e-06
2013-12-10,1,-0.003179659038540561,2.77680986426887e-06
2013-12-11,1,-0.0113168745877229,2.77680986426887e-06
2013-12-12,1,-0.003770561891119351,2.77680986426887e-06
2013-12-13,1,-0.0001014101441497717,2.77680986426887e-06
2013-12-16,1,0.006320039831068991,2.77680986426887e-06
2013-12-17,1,-0.003100987910356179,2.77680986426887e-06
2013-12-18,1,0.0166479642976205,2.77680986426887e-06
2013-12-19,1,-0.0005799292044104121,2.380241213684187e-06
2013-12-20,1,0.004818728349231138,2.77680986426887e-06
2013-12-23,1,0.005318120149893302,2.77680986426887e-06
2013-12-24,1,0.002915746849359691,2.77680986426887e-06
2013-12-26,1,0.004745529147707206,2.77680986426887e-06
2013-12-27,1,-0.0003365843533805757,2.77680986426887e-06
2013-12-30,1,-0.0001792538941152166,2.77680986426887e-06
2013-12-31,1,0.003959675229718407,2.77680986426887e-06
2014-01-02,1,-0.008861912729460242,2.77680986426887e-06
2014-01-03,1,-0.0003329650749818169,2.77680986426887e-06
2014-01-06,1,-0.002511767473641235,1.98363308512306e-06
2014-01-07,1,0.006081764662643652,1.586985470813929e-06
2014-01-08,1,-0.0002122089839384778,1.98363308512306e-06
2014-01-09,1,0.000348309189077689,1.586985470813929e-06
2014-01-10,1,0.002306686808393854,1.98363308512306e-06
2014-01-13,1,-0.01257621650739005,1.190298363207276e-06
2014-01-14,1,0.01081797176734733,1.586985470813929e-06
2014-01-15,1,0.005166188100786506,1.586985470813929e-06
2014-01-16,1,-0.001347120304156291,1.586985470813929e-06
2014-01-17,1,-0.003895174370902255,1.98363308512306e-06
2014-01-21,1,0.002773751994173734,1.586985470813929e-06
2014-01-22,1,0.0005748652214814243,1.586985470813929e-06
2014-01-23,1,-0.008889576739850469,1.586985470813929e-06
2014-01-24,1,-0.02087544856898549,1.586985470813929e-06
2014-01-27,1,-0.004876293940238585,1.98363308512306e-06
